"identity","classification","r14State","r15State","r14AngleDegrees","r15AngleDegrees","angleDeltaDegrees","r14BfDfDifferenceDegrees","r15BfDfDifferenceDegrees","r14DiagnosticRoot","r15DiagnosticRoot"
"BackSide_BowComp\Lot_62631-544\62631-544_20260803105445\Slot06|BACK","RESCUED","HOLD_BACK_NOTCH_CHANNEL_ANALYSIS_FAILED","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","90.18187662287029","","","0.03624675425942314","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-544_62631-544_2_415a7cbc77\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-544_62631-544_2_415a7cbc77\back_notch"
"BackSide_BowComp\Lot_62631-544\62631-544_20260803105445\Slot07|BACK","RESCUED","HOLD_BACK_NOTCH_CHANNEL_ANALYSIS_FAILED","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","89.71533504906343","","","0.030670098126904577","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-544_62631-544_2_528eddb1fc\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-544_62631-544_2_528eddb1fc\back_notch"
"BackSide_BowComp\Lot_62631-544\62631-544_20260803105445\Slot08|BACK","RESCUED","HOLD_BACK_NOTCH_CHANNEL_ANALYSIS_FAILED","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","89.89212618365636","","","0.015747632687293844","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-544_62631-544_2_96f0a5a944\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-544_62631-544_2_96f0a5a944\back_notch"
"BackSide_BowComp\Lot_62631-544\62631-544_20260803105445\Slot09|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.81800697000602","89.81800697000602","0","0.036013940011969225","0.036013940011969225","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-544_62631-544_2_a611a3d01f\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-544_62631-544_2_a611a3d01f\back_notch"
"BackSide_BowComp\Lot_62631-544\62631-544_20260803105445\Slot10|BACK","RESCUED","HOLD_BACK_NOTCH_CHANNEL_ANALYSIS_FAILED","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","89.69965729054765","","","0.0006854189046521242","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-544_62631-544_2_6e92e07cab\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-544_62631-544_2_6e92e07cab\back_notch"
"BackSide_BowComp\Lot_62631-545\62631-545_20260803104055\Slot01|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.78324411367282","89.78324411367282","0","0.03351177265437855","0.03351177265437855","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-545_62631-545_2_861a046a19\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-545_62631-545_2_861a046a19\back_notch"
"BackSide_BowComp\Lot_62631-545\62631-545_20260803104055\Slot02|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.78192774636022","89.78192774636022","0","0.03614450727957319","0.03614450727957319","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-545_62631-545_2_b64fbf187b\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-545_62631-545_2_b64fbf187b\back_notch"
"BackSide_BowComp\Lot_62631-545\62631-545_20260803104055\Slot03|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.69784090054243","89.69784090054243","0","0.0043181989151719335","0.0043181989151719335","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-545_62631-545_2_c8797a4f0f\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-545_62631-545_2_c8797a4f0f\back_notch"
"BackSide_BowComp\Lot_62631-545\62631-545_20260803104055\Slot04|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.70859271739978","89.70859271739978","0","0.017185434799557697","0.017185434799557697","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-545_62631-545_2_c9530f2443\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-545_62631-545_2_c9530f2443\back_notch"
"BackSide_BowComp\Lot_62631-545\62631-545_20260803104055\Slot05|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.69120573257926","89.69120573257926","0","0.017588534841479486","0.017588534841479486","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-545_62631-545_2_333c67bef4\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-545_62631-545_2_333c67bef4\back_notch"
"BackSide_BowComp\Lot_62631-545\62631-545_20260803104055\Slot06|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.4163666613725","90.4163666613725","0","0.032733322745002624","0.032733322745002624","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-545_62631-545_2_d91a457fae\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-545_62631-545_2_d91a457fae\back_notch"
"BackSide_BowComp\Lot_62631-545\62631-545_20260803104055\Slot07|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.78359437984602","89.78359437984602","0","0.03281124030797855","0.03281124030797855","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-545_62631-545_2_efb08daa44\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-545_62631-545_2_efb08daa44\back_notch"
"BackSide_BowComp\Lot_62631-545\62631-545_20260803104055\Slot08|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.72956451785548","89.72956451785548","0","0.05912903571100969","0.05912903571100969","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-545_62631-545_2_e414cdfa64\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-545_62631-545_2_e414cdfa64\back_notch"
"BackSide_BowComp\Lot_62631-545\62631-545_20260803104055\Slot09|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.67904177595831","89.67904177595831","0","0.041916448083327396","0.041916448083327396","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-545_62631-545_2_a810b7acd5\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-545_62631-545_2_a810b7acd5\back_notch"
"BackSide_BowComp\Lot_62631-545\62631-545_20260803104055\Slot10|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.70232555869781","89.70232555869781","0","0.004651117395582105","0.004651117395582105","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62631-545_62631-545_2_02cc455ad1\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62631-545_62631-545_2_02cc455ad1\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728162412\Slot01|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_bae412133f\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_bae412133f\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728162412\Slot02|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_c6295830de\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_c6295830de\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728162412\Slot03|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_27c13fd63f\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_27c13fd63f\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728162412\Slot04|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_9cbb705356\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_9cbb705356\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728162412\Slot05|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_8d01463ae8\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_8d01463ae8\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728162412\Slot06|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_ecc18ee95b\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_ecc18ee95b\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728162412\Slot07|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_df5002c510\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_df5002c510\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728162412\Slot08|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_91bb58bd14\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_91bb58bd14\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728162412\Slot09|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_bf8369df81\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_bf8369df81\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728162412\Slot10|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_65d9aea69a\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_65d9aea69a\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728180702\Slot01|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_794099018e\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_794099018e\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728180702\Slot02|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_99f72db1f5\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_99f72db1f5\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728180702\Slot03|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_2c0bb1b614\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_2c0bb1b614\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728180702\Slot04|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_3ddd920b89\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_3ddd920b89\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728180702\Slot05|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_6babb68d89\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_6babb68d89\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728180702\Slot06|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","179.88452516662667","179.88452516662667","0","0.030949666746607818","0.030949666746607818","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_67e8229bfa\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_67e8229bfa\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728180702\Slot07|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_0707175dad\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_0707175dad\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728180702\Slot08|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_009f35ef13\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_009f35ef13\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728180702\Slot09|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_5cb6fcec38\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_5cb6fcec38\back_notch"
"Coherent_W2W\Lot_62626-015\62626-015_20260728180702\Slot10|BACK","SAME_HOLD","HOLD_BACK_NOTCH_NOT_FOUND","HOLD_BACK_NOTCH_NOT_FOUND","","","","","","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62626-015_62626-015_20260_bad528bfc0\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62626-015_62626-015_20260_bad528bfc0\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729055217\Slot16|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.79241166764092","","","0.01517666471818302","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_cec9b4f5c0\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_cec9b4f5c0\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729055217\Slot17|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.89863254613957","","","0.0027349077209066763","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_ca6c1cbee3\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_ca6c1cbee3\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729055217\Slot18|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","179.8193093068178","179.8193093068178","0","0.03861861363554908","0.03861861363554908","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_b0af76bc96\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_b0af76bc96\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729055217\Slot19|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.9151314154486","","","0.030262830897157755","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_c229cb44aa\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_c229cb44aa\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729055217\Slot20|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.91386097907528","","","0.027721958150550563","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_e33e0a1556\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_e33e0a1556\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729055217\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","179.80660533426266","179.80660533426266","0","0.013210668525317715","0.013210668525317715","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_4a3b6c309e\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_4a3b6c309e\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729055217\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","179.80974250010013","179.80974250010013","0","0.019485000200234026","0.019485000200234026","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_dd8bf3947e\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_dd8bf3947e\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729055217\Slot23|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.88650789943168","","","0.026984201136599495","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_e089d1761c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_e089d1761c\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729055217\Slot24|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.87510601513512","","","0.04978796972983446","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_1f3282588d\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_1f3282588d\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729055217\Slot25|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.88830182860985","","","0.023396342780301893","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_1c1ddfcbc0\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_1c1ddfcbc0\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729105955\Slot16|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.89916708606327","","","0.0016658278734382748","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_678f17d203\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_678f17d203\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729105955\Slot17|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.38810739236513","","","0.02378521526978261","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_43b3eea677\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_43b3eea677\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729105955\Slot18|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.99238599923592","","","0.015228001528214463","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_00a540259d\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_00a540259d\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729105955\Slot19|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.89706649653115","","","0.005867006937762653","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_647175e891\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_647175e891\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729105955\Slot20|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","180.1017021889067","","","0.0034043778133252545","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_d5676bcfe3\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_d5676bcfe3\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729105955\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","180.20040625986806","180.20040625986806","0","0.000812519736058448","0.000812519736058448","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_8a30e746e3\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_8a30e746e3\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729105955\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","179.70683202054252","179.70683202054252","0","0.013664041085007739","0.013664041085007739","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_fc1c6c4f7b\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_fc1c6c4f7b\back_notch"
"Coherent_W2W\Lot_62627-098\62627-098_20260729105955\Slot23|BACK","RESCUED","HOLD_BACK_NOTCH_NOT_FOUND","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","","179.58776824307523","","","0.02446351384955392","D:\KLARFExport\_ArgosReview\C15RUN1\i\Coherent_W2W_Lot_62627-098_62627-098_20260_7e68ce3f02\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\Coherent_W2W_Lot_62627-098_62627-098_20260_7e68ce3f02\back_notch"
